,reviewerID,asin,helpful,overall
5555,A1QRF5KISDOKPA,B000SAC5PA,"[6, 8]",1.0
5556,ARE879SUUYGVP,B000SAC5PA,"[1, 1]",5.0
5557,A2TZAS3A5WIUJQ,B000SAC5PA,"[1, 2]",5.0
5558,A3157YGT1NASJ7,B000SJJCX4,"[1, 1]",5.0
5559,A4BTCECGQAIUI,B000SJJCX4,"[1, 1]",3.0
5560,A3SGZO3N7MXKPV,B000SJJCX4,"[0, 0]",4.0
5561,A110ZEDSNASVCO,B000SJJCX4,"[0, 0]",5.0
5562,A1LS2UXHG1BYRG,B000SJJCX4,"[0, 0]",4.0
5563,A1YR3RVSBZK8CW,B000SJJCX4,"[1, 1]",4.0
5564,ALB04NLERUCYC,B000SJJCX4,"[0, 0]",5.0
5565,A2YSBRBYSI0524,B000SJJCX4,"[0, 0]",5.0
5566,A2ZYE710E5YYCW,B000SJJCX4,"[27, 27]",4.0
5567,A1HR4TQ0HAGU8T,B000SJJCX4,"[3, 4]",4.0
5568,A1DUPFUG526MVF,B000SJJCX4,"[0, 0]",5.0
5569,A3J7KKG9O7KAZM,B000SJJCX4,"[0, 0]",5.0
5570,A2CMX45JPSCTUJ,B000SJJCX4,"[0, 1]",4.0
5571,A12P4A1OC41KUO,B000SJJCX4,"[1, 1]",4.0
5572,AJCHGS1GND4OA,B000SL0NCQ,"[0, 0]",5.0
5573,A3R8TPM1N7HFS4,B000SL0NCQ,"[0, 0]",4.0
5574,A1L7M2JXN4EZCR,B000SL0NCQ,"[0, 0]",4.0
5575,AU9BPT3Y3K6J4,B000SL0NCQ,"[0, 0]",5.0
5576,A2TSUJLFHB61W3,B000SL0NCQ,"[0, 0]",2.0
5577,A3NHUK1ISMZCFZ,B000SZVYLQ,"[0, 0]",5.0
5578,A32BCTL0HLOXRV,B000SZVYLQ,"[0, 0]",5.0
5579,A2F42NSN3HKRCU,B000SZVYLQ,"[2, 2]",5.0
5580,A9VAK8UG2G5W7,B000SZVYLQ,"[0, 0]",5.0
5581,A3SMT15X2QVUR8,B000SZVYLQ,"[63, 63]",5.0
5582,A3DOIOHQ19H1BP,B000T4PJC6,"[1, 2]",5.0
5583,A2WZWY5MQTXO0R,B000T4PJC6,"[0, 1]",5.0
5584,A2RVY2GDMZHH4,B000T4PJC6,"[0, 0]",5.0
5585,A3KBFCPNQ58YK4,B000T4PJC6,"[0, 1]",5.0
5586,ADH0O8UVJOT10,B000T4PJC6,"[27, 28]",5.0
5587,A31B0LYT2C92SN,B000T4PJC6,"[0, 1]",2.0
5588,A2EZWZ8MBEDOLN,B000T4SI1K,"[3, 4]",4.0
5589,A16MRPHIU3JUXF,B000T4SI1K,"[2, 2]",5.0
5590,AEMC16IPBZORW,B000T4SI1K,"[5, 5]",5.0
5591,A3621QMU492VV4,B000T4SI1K,"[0, 0]",5.0
5592,A3KBFCPNQ58YK4,B000T4SI1K,"[0, 0]",5.0
5593,A1N4PW6FTMBUSQ,B000T4SI1K,"[14, 15]",5.0
5594,A31B0LYT2C92SN,B000T4SI1K,"[0, 0]",5.0
5595,A2BB6IKKR4G40J,B000T517Y4,"[0, 0]",2.0
5596,A73CB1NVPYDZ5,B000T517Y4,"[2, 12]",4.0
5597,A27L5L6I7OSV5B,B000T517Y4,"[6, 6]",5.0
5598,A25ZBYVW8ZINLM,B000T517Y4,"[1, 1]",5.0
5599,AZ0LJNEP2VRD1,B000T517Y4,"[3, 4]",5.0
5600,AH2F47XZ5L8NR,B000T517Y4,"[7, 7]",5.0
5601,A2MR43RDPZX3J,B000T9NKEU,"[0, 0]",4.0
5602,AJUXP5GEE2VRP,B000T9NKEU,"[0, 0]",5.0
5603,A2CKMJU4WD3XDE,B000T9NKEU,"[10, 10]",3.0
5604,A2JPRN080WBJ4N,B000T9NKEU,"[1, 1]",3.0
5605,A3MJARDJ31M698,B000T9NKEU,"[0, 30]",1.0
5606,A1CD7IUM2JRPY1,B000T9PE9E,"[11, 12]",4.0
5607,A3CNFMV0IISC3C,B000T9PE9E,"[2, 2]",5.0
5608,A2EZWZ8MBEDOLN,B000T9PE9E,"[0, 0]",4.0
5609,AJBBU53A0X84I,B000T9PE9E,"[0, 1]",3.0
5610,A395RVQDH28EK9,B000T9PE9E,"[0, 1]",5.0
5611,A3HEV9M5RNFB3V,B000T9PE9E,"[0, 1]",5.0
5612,A13A81NN0NRD1S,B000TGHVGQ,"[4, 6]",5.0
5613,A2F1O3IYPFAY6M,B000TGHVGQ,"[0, 0]",4.0
5614,AHCJAJO18KRP1,B000TGHVGQ,"[0, 0]",5.0
5615,A2TSUJLFHB61W3,B000TGHVGQ,"[1, 1]",1.0
5616,A1T9A8YD2FU9UF,B000TGHVGQ,"[0, 0]",5.0
5617,A1BZHWOFQ9W3BP,B000TGSM6E,"[0, 0]",5.0
5618,A2FC9LNES7BVOJ,B000TGSM6E,"[0, 0]",5.0
5619,A32BCTL0HLOXRV,B000TGSM6E,"[0, 0]",4.0
5620,A2P2ST28QAZMJI,B000TGSM6E,"[0, 0]",4.0
5621,A3W2KQ6CLTQ0ZD,B000TGSM6E,"[10, 15]",2.0
5622,AX11NOUMV8G95,B000TGSM6E,"[0, 0]",5.0
5623,A2ICKZFBMHCMUK,B000TGSM6E,"[0, 0]",4.0
5624,A3IRXJOT9PY6SE,B000TGSM6E,"[2, 2]",5.0
5625,AKLDKUON6YY0X,B000TGSM6E,"[2, 4]",2.0
5626,A3EA7KGYC8LB0,B000U0DU34,"[0, 0]",5.0
5627,A1ZQVN0F0FURHH,B000U0DU34,"[0, 0]",5.0
5628,A14HVB7CVCYTIY,B000U0DU34,"[6, 7]",5.0
5629,AGYH5U11ZKPFB,B000U0DU34,"[1, 2]",5.0
5630,A35YS5ND3K5FN,B000U0DU34,"[20, 21]",5.0
5631,ADH0O8UVJOT10,B000U0DU34,"[5, 7]",5.0
5632,A31B0LYT2C92SN,B000U0DU34,"[0, 0]",5.0
5633,A1WQNVR4H66YX9,B000UF3SEA,"[1, 1]",4.0
5634,ALV33FTOC032I,B000UF3SEA,"[0, 0]",4.0
5635,A1YTMYDNMTQXLE,B000UF3SEA,"[14, 14]",3.0
5636,A395RVQDH28EK9,B000UF3SEA,"[0, 1]",5.0
5637,A46D3MTB5LIUY,B000UF3SEA,"[0, 0]",5.0
5638,A3ZBLSAPZB9LE,B000UF3SEA,"[11, 11]",4.0
5639,APXEAZI8E8GES,B000UF3SEA,"[0, 0]",5.0
5640,A2S8G6OVAK19EX,B000UF3SEA,"[0, 0]",5.0
5641,A26RLGZUUENC6E,B000UF3SEA,"[0, 0]",5.0
5642,A2BB6IKKR4G40J,B000UJCTVE,"[0, 0]",4.0
5643,A1LS2UXHG1BYRG,B000UJCTVE,"[0, 0]",5.0
5644,A34O0KQV4QXWNQ,B000UJCTVE,"[0, 0]",4.0
5645,A2T8JRVJRVNX8R,B000UJCTVE,"[0, 0]",5.0
5646,A3IKOEE8Z3T6BH,B000UJCTVE,"[0, 0]",4.0
5647,A303039F43KD4E,B000UJCTVE,"[1, 1]",4.0
5648,A1F5HMIDLSR3EF,B000UJCTVE,"[0, 0]",5.0
5649,A2WROWUBLQ9GZZ,B000UJCTVE,"[2, 2]",5.0
5650,A3EUD541ZM0R0R,B000UJCTVE,"[0, 0]",5.0
5651,A1EW1P6BB16GP6,B000UJCTVE,"[0, 0]",5.0
5652,A46D3MTB5LIUY,B000UJCTVE,"[0, 0]",5.0
5653,AXTOICJWZBAJ0,B000UJCTVE,"[0, 0]",5.0
5654,A2D91EJR5M0CUP,B000UJCTVE,"[0, 1]",5.0
5655,AKAVVQMXSAIGX,B000UJCTVE,"[0, 0]",4.0
5656,A22Z554ZQ8NFPC,B000UJFR4A,"[0, 0]",5.0
5657,A3872Y2XH0YDX1,B000UJFR4A,"[0, 0]",5.0
5658,A110ZEDSNASVCO,B000UJFR4A,"[1, 1]",5.0
5659,A34O0KQV4QXWNQ,B000UJFR4A,"[0, 0]",4.0
5660,A37A41GWQFMK3D,B000UJFR4A,"[0, 0]",5.0
5661,A2F300193C5XH9,B000UJFR4A,"[0, 0]",5.0
5662,A1EMTRDX5PBNCP,B000UJFR4A,"[0, 0]",3.0
5663,A3QNHDUBMA6WQM,B000UJFR4A,"[0, 0]",5.0
5664,A39TYRIZLTCK9P,B000UJFR4A,"[0, 0]",5.0
5665,A2PFX6WO88KTYB,B000UJFR4A,"[3, 4]",4.0
5666,A31997Q9ABEIE9,B000UJFR4A,"[0, 0]",5.0
5667,A1IDPIC36H49JX,B000UJFR4A,"[0, 0]",5.0
5668,A17SLR18TUMULM,B000UJFR4A,"[0, 0]",4.0
5669,A1DVUFG2QSJ6IK,B000UJHHLQ,"[0, 0]",4.0
5670,A1GMWTGXW682GB,B000UJHHLQ,"[2, 2]",5.0
5671,A2PFX6WO88KTYB,B000UJHHLQ,"[3, 3]",4.0
5672,A24JUT24W1K3CV,B000UJHHLQ,"[1, 1]",5.0
5673,A2EQ8GHKXEF141,B000UJHHLQ,"[0, 1]",4.0
5674,A2U67NUNCRHVO7,B000UJHHLQ,"[1, 1]",5.0
5675,AK7X7IXX7WYNJ,B000UJHHLQ,"[1, 1]",5.0
5676,AJK15Q9JOEHRH,B000ULAP4U,"[1, 1]",5.0
5677,A1MVH1WLYDHZ49,B000ULAP4U,"[0, 0]",5.0
5678,A34WEXT7SIRFE4,B000ULAP4U,"[9, 14]",2.0
5679,A1A9DIM802STMK,B000ULAP4U,"[0, 0]",5.0
5680,A25K93BZ8GX9ZC,B000ULAP4U,"[0, 0]",5.0
5681,A2O8BAXJPDSV0M,B000ULAP4U,"[0, 0]",5.0
5682,A3J2PKECNUGEHO,B000ULAP4U,"[0, 0]",5.0
5683,A1O7G2PW6LGL0G,B000ULAP4U,"[0, 0]",5.0
5684,AQK01UMFP9MND,B000ULAP4U,"[0, 0]",5.0
5685,A18ZKZXXA3WHSJ,B000ULAP4U,"[0, 3]",4.0
5686,A28P7V9KI7MXP,B000ULAP4U,"[1, 2]",5.0
5687,ACY9QYNDFLVBI,B000ULAP4U,"[1, 1]",4.0
5688,AGYH5U11ZKPFB,B000ULAP4U,"[0, 0]",5.0
5689,A1B3CNORXB1USI,B000ULAP4U,"[11, 101]",1.0
5690,A1K323WRUBGWC9,B000ULAP4U,"[2, 2]",5.0
5691,AQOQUWM58SGFR,B000ULAP4U,"[3, 6]",4.0
5692,A1TYYT15KT9TDQ,B000ULAP4U,"[1, 2]",5.0
5693,A3LOJ2QHXITCF7,B000ULAP4U,"[0, 0]",5.0
5694,A2D0F8W7FDBBS6,B000ULAP4U,"[1, 1]",5.0
5695,A24VMSBJAWFRCP,B000ULAP4U,"[0, 0]",5.0
5696,A2VXKVJV7KIGMD,B000ULAP4U,"[1, 1]",5.0
5697,A3NMQFWLXPP8EV,B000ULAP4U,"[0, 0]",5.0
5698,A1QDSJZQWJZOL1,B000ULAP4U,"[0, 0]",4.0
5699,AT01FH4U3GP0O,B000ULAP4U,"[0, 0]",5.0
5700,A3A4UKJUP34E18,B000ULAP4U,"[0, 0]",5.0
5701,A18LZ6VHS4DK69,B000ULAP4U,"[0, 1]",4.0
5702,AONGA3BHTK0EG,B000UMFQHA,"[3, 3]",5.0
5703,A1EWYZI4ZHU9XZ,B000UMFQHA,"[1, 4]",3.0
5704,AGH6UUAIAZLMB,B000UMFQHA,"[0, 0]",4.0
5705,A136IQFGB01KQB,B000UMFQHA,"[0, 0]",4.0
5706,A1BI6SL4H95QI2,B000UMFQHA,"[0, 0]",5.0
5707,A1F4KCBVDP8S25,B000V4YFLA,"[1, 1]",5.0
5708,A3CNFMV0IISC3C,B000V4YFLA,"[3, 3]",3.0
5709,A3IKOEE8Z3T6BH,B000V4YFLA,"[0, 0]",3.0
5710,A1YURS42Z635HR,B000V4YFLA,"[3, 3]",5.0
5711,A3E7O9NSS47TE8,B000V4YFLA,"[0, 0]",4.0
5712,A10N243R7A5ZW3,B000V4YFLA,"[0, 1]",4.0
5713,A3VVKC910FN4EK,B000V8GA46,"[0, 0]",5.0
5714,A2OPSPL8LSSJPC,B000V8GA46,"[1, 2]",5.0
5715,A1XDIC6OQKYJXW,B000V8GA46,"[0, 0]",5.0
5716,A4XWMOFB1HY04,B000V8GA46,"[2, 5]",1.0
5717,A3A4UKJUP34E18,B000V8GA46,"[3, 6]",5.0
5718,A31HQD6H4SHO2C,B000VBC5CY,"[1, 1]",5.0
5719,A280VP2CL6ZFZZ,B000VBC5CY,"[0, 0]",5.0
5720,A1RHGZOBDC3WQF,B000VBC5CY,"[0, 0]",5.0
5721,A3NI8JZCL7BZMC,B000VBC5CY,"[0, 0]",5.0
5722,A27AD1FFGBVFY0,B000VBC5CY,"[1, 1]",5.0
5723,A3ENT7V0MT34WP,B000VBC5CY,"[4, 4]",5.0
5724,A2H5GRB3XXEBX0,B000VBH2IG,"[0, 1]",5.0
5725,A35P0LNBJ0WUPL,B000VBH2IG,"[1, 1]",4.0
5726,A2B5LSF5V85SZA,B000VBH2IG,"[0, 0]",5.0
5727,A3SQ2WX9CAJCKZ,B000VBH2IG,"[0, 1]",5.0
5728,A33H0WC9MI8OVW,B000VBH2IG,"[58, 58]",5.0
5729,A2M1BW5AQLJLOB,B000VBH2IG,"[4, 4]",5.0
5730,A1T9SCT89JJ96,B000VBH2IG,"[31, 40]",1.0
5731,APEJ8EJCC8PQ8,B000VBH2IG,"[1, 1]",4.0
5732,AEKID8YBJSV8K,B000VBH2IG,"[2, 2]",5.0
5733,A38HMS5RYSYF8G,B000VBH2IG,"[0, 0]",5.0
5734,A3SDJ70H00OQCJ,B000VBH2IG,"[0, 0]",5.0
5735,A27UAE2PME5TRV,B000VBH2IG,"[0, 0]",5.0
5736,A2VH0UT5EQFB6P,B000VBH2IG,"[14, 15]",4.0
5737,A263G5WS7JFRY1,B000VBH2IG,"[1, 1]",5.0
5738,A6FIAB28IS79,B000VBH2IG,"[3, 3]",5.0
5739,A5ZS85C5V40S8,B000VBH2IG,"[0, 0]",5.0
5740,A26RLGZUUENC6E,B000VBH2IG,"[6, 8]",2.0
5741,ATPP3IWN4S9PW,B000VJ2VCK,"[1, 1]",3.0
5742,A27UAE2PME5TRV,B000VJ2VCK,"[3, 3]",5.0
5743,A3G9836LYVXE7A,B000VJ2VCK,"[0, 0]",5.0
5744,AWYXB9L41T82S,B000VJ2VCK,"[0, 0]",4.0
5745,A8MQNZK3J0UEX,B000VJ2VCK,"[0, 0]",5.0
5746,A6FIAB28IS79,B000VJ2VCK,"[8, 18]",4.0
5747,ALEFGB3G2BYG8,B000VJJQUU,"[0, 2]",1.0
5748,AJCHGS1GND4OA,B000VJJQUU,"[0, 0]",5.0
5749,A1S0NIJ5PDREYV,B000VJJQUU,"[0, 0]",5.0
5750,ADRAB7F3AI7OL,B000VJJQUU,"[0, 0]",5.0
5751,A2YGWCX3DQ6ER0,B000VJJQUU,"[0, 1]",5.0
5752,A3R8TPM1N7HFS4,B000VJJQUU,"[1, 1]",3.0
5753,AH0XON4XDOF2C,B000VJJQUU,"[0, 0]",5.0
5754,A2AM4SM8ZA1D9W,B000VJJQUU,"[0, 0]",3.0
5755,A1B9Q3SNKI6T5V,B000VJJQUU,"[0, 0]",4.0
5756,A3IKOEE8Z3T6BH,B000VJJQUU,"[0, 0]",5.0
5757,A3GOS8Y7DV0E4X,B000VJJQUU,"[0, 0]",5.0
5758,A2VWNZNFV8QCP0,B000VJJQUU,"[3, 4]",2.0
5759,AJ0PG46QD33RD,B000VJJQUU,"[1, 1]",5.0
5760,A1IR3NR4KRPIJ1,B000VJJQUU,"[0, 0]",5.0
5761,A99K7S15XOQ45,B000VJJQUU,"[0, 0]",4.0
5762,A1XXS0OSY2JLHW,B000VJJQUU,"[0, 0]",5.0
5763,A2AC3WEXSIOQQ7,B000VJJQUU,"[0, 0]",3.0
5764,A1AYYN6YUIDWVG,B000VJJQUU,"[0, 0]",5.0
5765,A2D0F87RY5YMHN,B000VJJQUU,"[1, 1]",5.0
5766,AW6A4PPENVZY3,B000VJJQUU,"[0, 0]",3.0
5767,A1T9A8YD2FU9UF,B000VJJQUU,"[0, 0]",5.0
5768,AFS3FQR5JSDVJ,B000VJJQUU,"[2, 2]",5.0
5769,A2X68NVO0SGCMC,B000VJJQUU,"[0, 1]",4.0
5770,A35XRT4BW4I6UD,B000VJJQUU,"[1, 1]",5.0
5771,A1803TC7DCT5ZA,B000VJJQUU,"[0, 0]",1.0
5772,A1Q94IXHEGQDV7,B000VJJQUU,"[0, 0]",5.0
5773,A27GPJSZDRQ1ZW,B000VJJQUU,"[0, 0]",4.0
5774,A2P924QJ8N0QO0,B000VJJQUU,"[0, 0]",5.0
5775,A10B2J2IRQXBWA,B000VJJQUU,"[0, 0]",4.0
5776,AX69H7INJKE76,B000VJZOLK,"[1, 1]",5.0
5777,A2F300193C5XH9,B000VJZOLK,"[6, 6]",5.0
5778,A2WJBUGJ39ZSC8,B000VJZOLK,"[1, 1]",5.0
5779,A3CR1EV98GQ87X,B000VJZOLK,"[3, 3]",5.0
5780,A52REIMRM97HV,B000VJZOLK,"[2, 2]",5.0
5781,AKYDGCKCY7H9F,B000VJZOLK,"[11, 11]",5.0
5782,A32BCTL0HLOXRV,B000VOBU9U,"[1, 1]",3.0
5783,A1YYGXVZA97XFO,B000VOBU9U,"[0, 1]",5.0
5784,A1MH7LD4Y203Q5,B000VOBU9U,"[0, 1]",3.0
5785,A2E2KYE92LF0T7,B000VOBU9U,"[0, 0]",4.0
5786,AYQCAPXJ81XTN,B000VOBU9U,"[1, 1]",5.0
5787,A35M5X7LV6QLFT,B000VOBU9U,"[2, 2]",5.0
5788,A1VU51HBF6KIYB,B000VOBU9U,"[0, 1]",5.0
5789,A23AKO4BZLZ8DE,B000VOBU9U,"[1, 1]",4.0
5790,A2R7B3MUR22USI,B000VTPQWW,"[2, 3]",4.0
5791,A7IZNVL7JXLM,B000VTPQWW,"[0, 0]",5.0
5792,A34EGGJLO553D8,B000VTPQWW,"[9, 10]",5.0
5793,A34O0KQV4QXWNQ,B000VTPQWW,"[2, 3]",4.0
5794,A15TYOEWBQYF0X,B000VTPQWW,"[0, 0]",5.0
5795,A2J4UAF6RW13WK,B000VTPQWW,"[0, 0]",5.0
5796,ANZGC4YCEQC6W,B000VTPR08,"[0, 0]",5.0
5797,A3M9FH2OZKYF4D,B000VTPR08,"[0, 0]",5.0
5798,A3UETHIJBL6MCV,B000VTPR08,"[26, 27]",5.0
5799,A1NJMJNF0MOBSL,B000VTPR08,"[0, 0]",5.0
5800,AX11NOUMV8G95,B000VTPR08,"[0, 0]",5.0
5801,A2ICKZFBMHCMUK,B000VTPR08,"[0, 0]",4.0
5802,A1C0O09LOLVI39,B000VTPR08,"[0, 0]",5.0
5803,A3MZWM75KSM1P6,B000VTPR08,"[0, 0]",5.0
5804,A15TYOEWBQYF0X,B000VUNEZM,"[0, 1]",5.0
5805,A1XJKAH0QCUVWD,B000VUNEZM,"[1, 1]",3.0
5806,A20L3BCRCICRSQ,B000VUNEZM,"[1, 1]",4.0
5807,A2W8OGJDV7TCMT,B000VUNEZM,"[0, 0]",3.0
5808,A2053ZJUGCKUA5,B000VUNEZM,"[0, 0]",5.0
5809,APQTAELJ74I07,B000VUNEZM,"[0, 0]",5.0
5810,AGGQFKI536BUW,B000VUNEZM,"[0, 0]",4.0
5811,AKDQONDXN72MW,B000VUNEZM,"[0, 0]",5.0
5812,A38L9I59GH34O0,B000VZYS66,"[2, 2]",5.0
5813,A2EZWZ8MBEDOLN,B000VZYS66,"[0, 0]",5.0
5814,A1MY8258SXRZ8M,B000VZYS66,"[0, 0]",5.0
5815,A14HVB7CVCYTIY,B000VZYS66,"[9, 9]",5.0
5816,ALV33FTOC032I,B000VZYS66,"[0, 0]",5.0
5817,A1DVUFG2QSJ6IK,B000VZYS66,"[0, 0]",5.0
5818,A2EDYSY4M8TESS,B000VZYS66,"[0, 0]",5.0
5819,A28X8QQ97HM6CX,B000VZYS66,"[1, 1]",5.0
5820,A2EZWZ8MBEDOLN,B000W00X1Y,"[7, 8]",5.0
5821,A3EYCAYIIBDXUF,B000W00X1Y,"[5, 5]",4.0
5822,AMTQJ1ZZ58BO4,B000W00X1Y,"[0, 0]",5.0
5823,AM8M5BAQRIXY5,B000W00X1Y,"[7, 8]",5.0
5824,AVP5CCREISHVX,B000W00X1Y,"[0, 0]",4.0
5825,AZMHABTPXVLG3,B000W00X1Y,"[0, 0]",5.0
5826,A3KIOG0NDTJ32D,B000W00X1Y,"[0, 0]",5.0
5827,A2QDVOUXE4PYIM,B000WF1AMU,"[2, 2]",4.0
5828,A2YTKPGZXFFKVK,B000WF1AMU,"[0, 1]",5.0
5829,AGW1JFTQNX7SZ,B000WF1AMU,"[0, 0]",5.0
5830,A1L3H6SSKSRNGV,B000WF1AMU,"[0, 0]",5.0
5831,A1MTN9XWJSA5PI,B000WF1AMU,"[14, 14]",4.0
5832,A1OZ7F08MNF320,B000WF1AMU,"[0, 0]",5.0
5833,ADH0O8UVJOT10,B000WF1AMU,"[1, 1]",5.0
5834,A3EZEP0FX5BC1P,B000WGJ71U,"[0, 0]",5.0
5835,A1CSB9FS3SLHJO,B000WGJ71U,"[0, 0]",5.0
5836,A21M5LI1AU7184,B000WGJ71U,"[0, 0]",5.0
5837,A3R8XCQYDNQIAA,B000WGJ71U,"[1, 1]",3.0
5838,A3OA4DV4L81N1D,B000WGJ71U,"[2, 2]",4.0
5839,AFB7MSIPJIW68,B000WGJ71U,"[0, 0]",4.0
5840,A1LQC225SE8UNI,B000WN4J9S,"[0, 0]",4.0
5841,A36OSNJ4YJSGEP,B000WN4J9S,"[7, 7]",5.0
5842,APB6VJX5CNR5C,B000WN4J9S,"[0, 0]",5.0
5843,A1DVUFG2QSJ6IK,B000WN4J9S,"[1, 1]",5.0
5844,A3A3ZCWP7Z4V4K,B000WN4J9S,"[0, 0]",5.0
5845,A12O5B8XNKNBOL,B000WN4J9S,"[1, 1]",5.0
5846,A164BJ2NU1NSJZ,B000WN4J9S,"[0, 0]",5.0
5847,A3D0PD45BHLXFX,B000WN4J9S,"[0, 0]",5.0
5848,A3412OM2NWNT5E,B000WN4J9S,"[0, 0]",4.0
5849,A3CSSZ6U5J4YS5,B000WN4J9S,"[4, 4]",5.0
5850,AZVME8JMPD3F4,B000WN4J9S,"[0, 0]",5.0
5851,A330W6L217G0U6,B000WN4J9S,"[0, 0]",5.0
5852,AFBETARDFURG,B000WN4J9S,"[0, 0]",5.0
5853,ADH0O8UVJOT10,B000WN4J9S,"[3, 3]",5.0
5854,AENULRBQ2IE5I,B000WN4J9S,"[0, 0]",5.0
5855,A3E0CF25A7LD2,B000WN4J9S,"[0, 0]",3.0
5856,A35QFQI0M46LWO,B000WS1QC6,"[0, 0]",5.0
5857,A3USVJXZXK7XRI,B000WS1QC6,"[0, 0]",5.0
5858,A19SEZVIVAMGVZ,B000WS1QC6,"[0, 0]",5.0
5859,A2JMJVNTBL7K7E,B000WS1QC6,"[0, 0]",5.0
5860,A1GXJW4152V4LJ,B000WS1QC6,"[0, 0]",4.0
5861,ABJG6JTYTX9M0,B000WS1QC6,"[0, 0]",5.0
5862,A2VSNUK7YLRKRE,B000WYCS7M,"[0, 0]",5.0
5863,A9CQXTVLHQBMA,B000WYCS7M,"[0, 0]",5.0
5864,A22810LZ1TDWH2,B000WYCS7M,"[0, 0]",3.0
5865,A1K3NQAO49LXL2,B000WYCS7M,"[0, 0]",5.0
5866,A1AGIP0FLI2VZW,B000WYCS7M,"[0, 0]",5.0
5867,AHMEG9CAAT2KF,B000X31R2E,"[0, 0]",4.0
5868,A24IO6G3W158E4,B000X31R2E,"[0, 0]",5.0
5869,AKSFZ4G1AXYFC,B000X31R2E,"[0, 0]",5.0
5870,AAPQB8YDQ3RRE,B000X31R2E,"[0, 0]",5.0
5871,A34G1GTMQGEDUN,B000X31R2E,"[0, 0]",5.0
5872,A38DCVO9SZHW68,B000X31R2E,"[0, 0]",4.0
5873,A1BNFL98NKJNYA,B000X31R2E,"[0, 0]",4.0
5874,AA169UZEJYAV1,B000X31R2E,"[0, 0]",4.0
5875,AZE83O4F1IJPR,B000X31R2E,"[1, 1]",5.0
5876,A2W3CLAYZLDPTV,B000XPO0IU,"[0, 0]",5.0
5877,A1XL4YLORJ5IBS,B000XPO0IU,"[0, 1]",5.0
5878,A2GC5JELY3N07V,B000XPO0IU,"[0, 0]",4.0
5879,A3OXHLG6DIBRW8,B000XPO0IU,"[1, 1]",5.0
5880,A1KMDDMQEXV0HJ,B000XPO0IU,"[2, 4]",3.0
5881,A1IT51TW0UI2LM,B000XPO0IU,"[13, 13]",4.0
5882,A2RCCN4KEXZGC8,B000XPO0IU,"[0, 1]",5.0
5883,A2FGSRTR4XFHMC,B000XPO0IU,"[0, 0]",5.0
5884,A1A15ECLHM9BQY,B000XPO0IU,"[0, 0]",5.0
5885,A2FZ4Z0UFA1OR8,B000XPO0IU,"[1, 1]",5.0
5886,A2KKZHISX9YKMI,B000XPO0IU,"[1, 2]",3.0
5887,A1GXJW4152V4LJ,B000XPO0IU,"[0, 1]",4.0
5888,A3A4UKJUP34E18,B000XPO0IU,"[1, 1]",4.0
5889,AZMIKIG4BB6BZ,B000XPPR2S,"[0, 0]",5.0
5890,A15N5RY4YGRQRQ,B000XPPR2S,"[1, 3]",3.0
5891,A1GM034H7XPDEW,B000XPPR2S,"[2, 5]",4.0
5892,A2Y8JW5NSY95OL,B000XPPR2S,"[1, 1]",5.0
5893,A298INOY52JEH8,B000XPPR2S,"[1, 1]",5.0
5894,A3KKTTJACRWL16,B000XPPR2S,"[0, 0]",3.0
5895,A2MIP3AQVSF2SS,B000XPPR2S,"[0, 0]",5.0
5896,AJK15Q9JOEHRH,B000XPPURU,"[1, 1]",5.0
5897,A1EUO0BU72JR7T,B000XPPURU,"[2, 3]",5.0
5898,AONGA3BHTK0EG,B000XPPURU,"[0, 0]",3.0
5899,A37A41GWQFMK3D,B000XPPURU,"[1, 1]",4.0
5900,A2MVPY9XVYST9H,B000XPPURU,"[2, 2]",5.0
5901,A10KH8EN77ZKWH,B000XPPURU,"[3, 3]",5.0
5902,A1URXSRV6WDHVY,B000XPPURU,"[3, 3]",3.0
5903,A1GMWTGXW682GB,B000XPPURU,"[1, 1]",5.0
5904,A1UKMEC156SHOD,B000XPPURU,"[0, 0]",5.0
5905,A2CA4YBYSETM02,B000XPPURU,"[0, 0]",5.0
5906,A3MZWM75KSM1P6,B000XPPURU,"[2, 2]",1.0
5907,A8L6Z9U1TCP06,B000XPPURU,"[0, 0]",5.0
5908,A2QMNA0ZT6XMRR,B000XPPURU,"[0, 0]",5.0
5909,A2RVY2GDMZHH4,B000XPPURU,"[0, 0]",3.0
5910,A1J7PW0AEAEDP4,B000XPPURU,"[1, 1]",5.0
5911,AXABTEYS7A4A8,B000XPQ1YG,"[0, 0]",5.0
5912,A2I9SZ9A7Y3I4G,B000XPQ1YG,"[0, 0]",4.0
5913,A5JP93NSIK41I,B000XPQ1YG,"[0, 0]",3.0
5914,AAON97IT5IHP2,B000XPQ1YG,"[2, 4]",2.0
5915,A1J7PW0AEAEDP4,B000XPQ1YG,"[0, 0]",5.0
5916,A2FFJCRIYMCVCZ,B000XPQ1YG,"[0, 0]",5.0
5917,A2Y4PRG2HHOL3G,B000XPRQIG,"[0, 0]",5.0
5918,A3FW4THIMBIN6V,B000XPRQIG,"[0, 0]",5.0
5919,A3FMD34MRUJJ3I,B000XPRQIG,"[1, 1]",3.0
5920,A1J7PW0AEAEDP4,B000XPRQIG,"[0, 0]",5.0
5921,AJGD0VSCUJUP5,B000XPRQIG,"[0, 0]",5.0
5922,A1ROUMJOGO4QMB,B000XPRQIG,"[0, 0]",5.0
